#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	17-6-2025	14:03
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	20	us	Integration Time
#  n	32		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     798	744.031  
     799	738.687  
     800	751.375  
     801	746.250  
     802	740.344  
     803	733.687  
     804	736.937  
     805	740.156  
     806	744.844  
     807	748.375  
     808	748.062  
     809	744.812  
     810	739.000  
     811	735.094  
     812	732.281  
     813	731.500  
     814	732.719  
     815	732.812  
     816	732.250  
     817	733.094  
     818	741.781  
     819	739.000  
     820	754.469  
     821	751.562  
     822	747.094  
     823	743.344  
     824	748.125  
     825	752.969  
     826	760.125  
     827	765.437  
     828	768.156  
     829	765.875  
     830	763.156  
     831	761.500  
     832	760.969  
     833	763.250  
     834	765.250  
     835	767.000  
     836	768.937  
     837	770.531  
     838	778.625  
     839	775.281  
     840	793.531  
     841	790.812  
     842	787.344  
     843	784.687  
     844	789.937  
     845	795.156  
     846	802.219  
     847	809.656  
     848	810.969  
     849	809.250  
     850	804.719  
     851	801.844  
     852	801.281  
     853	801.219  
     854	802.875  
     855	803.250  
     856	804.000  
     857	804.125  
     858	811.844  
     859	809.187  
     860	829.531  
     861	823.719  
     862	817.312  
     863	812.156  
     864	815.750  
     865	818.344  
     866	825.844  
     867	831.375  
     868	830.281  
     869	826.656  
     870	820.531  
     871	816.125  
     872	811.594  
     873	808.656  
     874	807.156  
     875	805.500  
     876	805.187  
     877	803.375  
     878	806.750  
     879	801.656  
     880	817.937  
     881	809.094  
     882	802.531  
     883	796.000  
     884	796.531  
     885	797.187  
     886	801.094  
     887	803.469  
     888	802.062  
     889	794.969  
     890	787.000  
     891	777.844  
     892	772.625  
     893	768.781  
     894	766.000  
     895	764.906  
     896	761.625  
     897	760.094  
     898	764.969  
     899	758.125  
     900	772.219  
     901	764.781  
     902	758.156  
     903	751.031  
     904	752.750  
     905	754.094  
     906	758.250  
     907	760.937  
     908	760.844  
     909	757.781  
     910	752.531  
     911	747.250  
     912	744.281  
     913	742.719  
     914	741.906  
     915	741.781  
     916	742.281  
     917	741.094  
     918	747.437  
     919	744.406  
     920	759.719  
     921	755.094  
     922	751.250  
     923	746.906  
     924	750.844  
     925	755.500  
     926	761.719  
     927	767.812  
     928	770.437  
     929	768.781  
     930	766.219  
     931	763.406  
     932	763.375  
     933	763.062  
     934	765.250  
     935	767.687  
     936	769.812  
     937	770.250  
     938	778.656  
     939	777.594  
     940	796.937  
     941	793.562  
     942	791.469  
     943	789.844  
     944	794.687  
     945	800.656  
     946	809.875  
     947	818.094  
     948	821.406  
     949	821.062  
     950	819.781  
     951	818.875  
     952	819.469  
     953	822.062  
     954	825.156  
     955	828.281  
     956	832.000  
     957	833.812  
     958	842.094  
     959	842.031  
     960	868.000  
     961	861.250  
     962	855.344  
     963	849.562  
     964	854.781  
     965	858.875  
     966	866.469  
     967	873.812  
     968	874.500  
     969	868.187  
     970	861.875  
     971	856.000  
     972	853.281  
     973	851.187  
     974	849.812  
     975	848.406  
     976	847.437  
     977	846.219  
     978	851.094  
     979	847.469  
     980	870.219  
