#  JIO#
#  Name of dataset:	
#  Generating program:	Fresn-Main-AD2-v1.vi
#  Saved on file:	16-6-2025	10:00
#  Total number of sections:	1
#  ***SECTION	Dataset
#  *FREE
#  Model: CCD-S3600-D(-UV)
#  Hardware Revision: A1.00
#  Firmware Revision: A1.10
#  Serial Number:   015035288C33EBB5
#  type apertuur:
#  *PARA
#  n			aantal spleten 
#  a		mm	afstand tussen spleten 
#  b		mm	breedte spleten
#  l		m	Golflengte 
#  d	0	m	afstand puntbron tot apertuur
#  lB		m	afstand bronlens tot apertuur
#  fB		m	brandpuntsafstand bronlens
#  s	0	m	afstand apertuur tot scherm 
#  lS	 	m	afstand  apertuur tot schermlens 
#  fS		m	brandpuntsafstand schermlens 
#  p	8	um	Sensor Pixel Pitch
#  U	2.30	V	Voltage_Laserdiode
#  T	10	us	Integration Time
#  n	10		Scans per Acquisition
#  HwC	Off		Hardware Dark Correction
#  *DATA	3648	rows	2	columns
#  Index   	Averages
     906	447.000  
     907	447.400  
     908	453.900  
     909	446.100  
     910	446.000  
     911	445.300  
     912	444.200  
     913	439.800  
     914	441.600  
     915	442.700  
     916	445.800  
     917	445.900  
     918	453.200  
     919	445.500  
     920	444.900  
     921	444.300  
     922	442.900  
     923	438.200  
     924	440.400  
     925	442.500  
     926	444.400  
     927	445.400  
     928	452.000  
     929	444.200  
     930	443.800  
     931	443.600  
     932	441.500  
     933	437.500  
     934	440.300  
     935	441.000  
     936	444.100  
     937	444.700  
     938	452.000  
     939	443.200  
     940	444.000  
     941	442.400  
     942	441.100  
     943	436.700  
     944	439.400  
     945	441.100  
     946	442.900  
     947	444.300  
     948	450.700  
     949	443.600  
     950	442.900  
     951	442.100  
     952	441.200  
     953	436.400  
     954	438.700  
     955	441.400  
     956	443.700  
     957	444.500  
     958	451.200  
     959	443.200  
     960	444.100  
     961	442.700  
     962	441.900  
     963	437.400  
     964	440.500  
     965	441.500  
     966	444.200  
     967	445.300  
     968	451.600  
     969	444.400  
     970	443.800  
     971	443.400  
     972	442.400  
     973	438.200  
     974	440.100  
     975	442.500  
     976	445.500  
     977	446.000  
     978	453.100  
     979	445.500  
     980	445.700  
     981	445.700  
     982	445.400  
     983	440.200  
     984	442.000  
     985	443.300  
     986	446.500  
     987	447.500  
     988	454.400  
     989	447.300  
     990	447.000  
     991	446.400  
     992	447.500  
     993	441.700  
     994	444.300  
     995	445.900  
     996	450.000  
     997	450.400  
     998	457.400  
     999	450.000  
    1000	450.500  
    1001	449.400  
    1002	448.800  
    1003	444.800  
    1004	447.200  
    1005	448.900  
    1006	451.100  
    1007	451.700  
    1008	458.800  
    1009	450.100  
    1010	451.100  
    1011	450.300  
    1012	449.900  
    1013	445.600  
    1014	447.500  
    1015	449.000  
    1016	451.700  
    1017	452.100  
    1018	458.600  
    1019	449.800  
    1020	450.300  
    1021	449.700  
    1022	448.400  
    1023	443.500  
    1024	445.200  
    1025	446.500  
    1026	449.100  
    1027	449.300  
    1028	455.200  
    1029	448.100  
    1030	447.300  
    1031	446.900  
    1032	444.800  
    1033	440.100  
    1034	441.900  
    1035	443.200  
    1036	446.600  
    1037	446.700  
    1038	452.700  
    1039	445.500  
    1040	444.900  
    1041	444.300  
    1042	442.400  
    1043	437.700  
    1044	440.100  
    1045	442.000  
    1046	444.700  
    1047	445.200  
    1048	452.300  
    1049	444.400  
    1050	443.600  
    1051	442.900  
    1052	441.800  
    1053	437.100  
    1054	439.600  
    1055	440.700  
